"Name","Gross Import","Share"
"China","1656906","0.3510712293039715"
"India","11151999","2.362925837752208"
"Italy","4070","0.0008623663039829441"
"Japan","133372","0.028259341202656812"
"Cambodia","555857","0.11777698934472908"
"South Korea","17700","0.003750339946068332"
"Myanmar","7448765","1.5782712388912812"
"Malaysia","20331356","4.307881161838195"
"Pakistan","49547701","10.498345892437843"
"Philippines","415324","0.08800034959101039"
"Singapore","55665609","11.794630342085924"
"Thailand","109313436","23.161725744225087"
"United States of America","93889","0.019893540519571165"
"Vietnam","215587103","45.67937425073717"
"Taiwan","34129","0.007231375820303169"
