"Name","Gross Import","Share"
"Costa Rica","246877","0.3022263461918528"
"United Kingdom","1511","0.0018497632792681764"
"Indonesia","223045","0.27305125785861706"
"Sri Lanka","22875","0.02800353078309698"
"Mexico","20625","0.025249085132300553"
"Malaysia","37601","0.04603107151804282"
"Panama","183561","0.2247150213803744"
"Philippines","78969320","96.67408889793381"
"Togo","1742","0.0021325530327499422"
"Thailand","5216","0.0063854171175796205"
"Uganda","31175","0.03816437473936823"
"United States of America","25655","0.031406801409414334"
"Vietnam","253447","0.31026932749217834"
"Taiwan","1663478","2.0364265521313483"
