"Name","Gross Import","Share"
"Australia","6205","0.10403492891002412"
"China","5315","0.08911291654420278"
"France","1357","0.022751877281370306"
"Indonesia","108897","1.8258004276414015"
"Japan","6548","0.10978577187797549"
"Mauritius","1341","0.022483616384906098"
"Malaysia","3612190","60.563082974939576"
"Netherlands","1187","0.019901605256438137"
"New Zealand","1045","0.017520789800318324"
"Philippines","2071724","34.73515859165041"
"Thailand","143723","2.4097038014077996"
"Vietnam","2646","0.04436364575276774"
"Taiwan","2165","0.036299052552812607"
