"Name","Gross Import","Share"
"Australia","4540896","66.79360831866444"
"Canada","148237","2.180469254599502"
"Germany","6093","0.0896240423664454"
"Denmark","32880","0.48364328130784906"
"France","11543","0.16978997555159678"
"United Kingdom","153612","2.2595319868692614"
"Ireland","418706","6.158891233068256"
"Italy","9408","0.1383855228267714"
"Japan","631788","9.293187999115673"
"Netherlands","201662","2.9663160399970643"
"New Zealand","9167","0.13484057055197848"
"Thailand","1881","0.02766827895803115"
"United States of America","632526","9.30404349612313"
