"Name","Gross Import","Share"
"Australia","538140","1.405099392752879"
"Indonesia","1694","0.004423083902559514"
"India","992803","2.592237879405427"
"Cambodia","436805","1.1405107225841256"
"Myanmar","90165","0.2354234711182282"
"Pakistan","50466","0.13176821264850558"
"Peru","2520242","6.580426104341437"
"Philippines","7945583","20.746151277302555"
"Thailand","21244854","55.47093963378224"
"United States of America","18780","0.049035133229083636"
"Vietnam","1193411","3.1160312769996765"
"Taiwan","3266127","8.527953811933292"
