"Name","Gross Import","Share"
"Australia","2569127","1.773470861167304"
"Bangladesh","1615","0.0011148360671874905"
"Belarus","650","0.00044869563075657516"
"Canada","443256","0.30598004693328684"
"Chile","4743","0.0032740975025822086"
"China","1585289","1.0943265350560927"
"Germany","50650","0.03496374415049312"
"Denmark","24724","0.017067001192039327"
"Spain","74056","0.051120928663552195"
"France","911419","0.6291534201361952"
"Faroe Islands","588021","0.4059114669124801"
"United Kingdom","1958741","1.3521208130519455"
"Greece","45995","0.031750393133305646"
"Hong Kong","194598","0.13433118823687384"
"Indonesia","28831942","19.9027175409646"
"India","2780829","1.9196089572018091"
"Ireland","7320","0.00505300310328943"
"Italy","61515","0.04246386419383187"
"Japan","3348314","2.311344403386263"
"South Korea","116766","0.08060368310911115"
"Sri Lanka","27032","0.018660215831710365"
"Madagascar","9424","0.0065053963449999445"
"Maldives","7544","0.005207630520657851"
"Mexico","2761","0.001905920979259852"
"Malta","14927","0.010304122585082148"
"Myanmar","11295907","7.797575563588634"
"Mauritius","50463","0.03483465786902931"
"Malaysia","10122186","6.987354818315961"
"Niger","9137","0.006307279966496656"
"Netherlands","172666","0.11919150735417662"
"Norway","73335638","50.62366207591671"
"New Zealand","837327","0.5780076406377088"
"Pakistan","9071","0.0062617201024506046"
"Philippines","19734","0.01362239934976962"
"Russia","1392","0.0009608989507894653"
"Thailand","3290555","2.271473309637234"
"Turkey","88598","0.06115928537503237"
"United States of America","223456","0.154251893640525"
"Vietnam","1726136","1.1915533558332791"
"Taiwan","20824","0.014374827407499877"
