"Name","Gross Import","Share"
"Australia","249415","0.8923192816882553"
"Burkina Faso","20036","0.0716817718577707"
"Brazil","896060","3.205788006132663"
"China","26550","0.0949865763038437"
"Costa Rica","11078","0.0396331936833891"
"Germany","4011","0.014349949437089156"
"Ecuador","65955","0.23596382825310777"
"India","2269633","8.119949835639236"
"Sri Lanka","13333","0.04770079178377206"
"Mexico","7294454","26.096994782142296"
"Myanmar","13776","0.04928569021324862"
"Pakistan","370078","1.3240091218596561"
"Peru","1019210","3.646375458931847"
"Philippines","4558728","16.30952787271069"
"Thailand","5721063","20.467954319721166"
"United States of America","243174","0.8699911753714082"
"Vietnam","124267","0.44458368653671354"
"South Africa","45806","0.16387778207811166"
"Taiwan","5004691","17.90502687565574"
