"Name","Gross Import","Share"
"Argentina","220474","1.1421512419730453"
"Australia","3867251","20.034042711029425"
"China","2675339","13.859419983984168"
"Ethiopia","22071","0.114337382464994"
"Indonesia","8029900","41.598375581335475"
"India","104903","0.5434431803146783"
"Myanmar","4245632","21.99422091385154"
"Mozambique","11379","0.05894817067958708"
"Malaysia","19174","0.0993296620626068"
"Singapore","10819","0.05604712703949844"
"Thailand","83400","0.43204828497034564"
"United States of America","2604","0.01348985292641223"
"Vietnam","4627","0.023969873076232485"
"Taiwan","5825","0.030176034291993566"
