"Name","Gross Import","Share"
"United Arab Emirates","39895","0.03807742440808049"
"Australia","17349671","16.55923764901783"
"Austria","27096","0.025861533820312047"
"Belgium","2905714","2.773332627810533"
"Canada","138859","0.13253272530095625"
"Switzerland","1151823","1.0993471165306052"
"China","21464318","20.48642551988975"
"Czechia","20113","0.019196672192498383"
"Germany","4996675","4.769031572985226"
"Denmark","613283","0.5853424507647783"
"Spain","23343","0.022279516680231183"
"France","11316314","10.80075425274102"
"United Kingdom","2134160","2.0369298427058298"
"Greece","1475","0.001407800501364049"
"Indonesia","1082494","1.0331766752024236"
"India","191579","0.1828508557632699"
"Ireland","1358411","1.2965231775311452"
"Israel","26994","0.025764180836488904"
"Italy","292078","0.27877122361858214"
"Japan","6675036","6.370928154185136"
"South Korea","517170","0.4936082612138611"
"Kuwait","3518","0.003357723500880491"
"Lithuania","1606","0.0015328322747055337"
"Macao","37656","0.035940430969060765"
"Malaysia","731206","0.6978929989155259"
"Netherlands","236824","0.22603453961697592"
"Norway","29621","0.028271497390443722"
"New Zealand","4766613","4.549450963531114"
"Pakistan","29497","0.028153146704227357"
"Peru","34116","0.032561709765787046"
"Philippines","57517","0.054896584025054915"
"Poland","324866","0.3100654357126326"
"Singapore","1010236","0.964210676132889"
"Slovenia","416575","0.397596267020833"
"Thailand","17978339","17.1592641748426"
"United States of America","4754824","4.538199058371398"
"Vietnam","2033853","1.941192727525949"
