"Name","Gross Import","Share"
"Brazil","1344","0.01873930489727473"
"Germany","2027","0.028262329633017766"
"Denmark","121429","1.6930766773595036"
"France","17058","0.23783858849532163"
"United Kingdom","19909","0.27758989672607337"
"Ghana","19507","0.2719848367791206"
"Indonesia","6966","0.0971264865434641"
"Iceland","279198","3.8928396195753794"
"Japan","3011","0.041982177861379616"
"South Korea","13078","0.18234570643345155"
"Mauritius","38179","0.5323273226734017"
"Malaysia","23490","0.327519547646565"
"Norway","1361035","18.97682279826065"
"New Zealand","6668","0.09297149185641956"
"Thailand","25785","0.35951858391088454"
"United States of America","109889","1.5321752052504631"
"Vietnam","5618","0.07833140990542367"
"Taiwan","5117900","71.35854801619222"
