"Name","Gross Import","Share"
"United Arab Emirates","4036","0.0024496777259580974"
"Argentina","1862","0.0011301535990421155"
"Belgium","506087","0.30717295621827445"
"Bangladesh","297274","0.18043248174094834"
"China","1053304","0.6393100464476135"
"Germany","13063","0.007928676941077956"
"Denmark","1141","0.0006925377317438526"
"Spain","1252483","0.7602030989200138"
"Fiji","4173","0.0025328308103129684"
"France","100865","0.06122069966024863"
"United Kingdom","93035","0.056468227758798714"
"Greece","1737","0.0010542839965285468"
"Hong Kong","15679","0.009516475982481915"
"Indonesia","22252","0.013506003161055396"
"India","51589228","31.31243377873484"
"Iran","96923","0.05882807587538075"
"Israel","2514","0.0015258894457528883"
"Italy","4517822","2.7421228749364377"
"Jordan","14219","0.008630319025123435"
"Japan","1795302","1.0896707930545153"
"Cambodia","3956939","2.4016911128034955"
"South Korea","919967","0.5583802449248001"
"Laos","47221","0.02866110800234572"
"Sri Lanka","409597","0.24860769264600072"
"North Macedonia","1425","0.00086491346865468"
"Myanmar","2316","0.0014057119953713958"
"Malaysia","14329","0.008697084275335375"
"Netherlands","49677","0.03015179395253231"
"Nepal","7420","0.004503619605205422"
"New Zealand","5236","0.003178025910088354"
"Pakistan","16691497","10.13101794197136"
"Singapore","8358","0.005072945102467239"
"Sierra Leone","1440","0.0008740178209563083"
"Thailand","64175354","38.951668793180346"
"Turkey","5436","0.0032994172741100634"
"United States of America","10192786","6.186580978606921"
"Vietnam","6280676","3.8120991330920715"
"South Africa","4633","0.0028120309475629"
"Taiwan","599060","0.36360355265422645"
