"Name","Gross Import","Share"
"Argentina","19222","0.03215689217539101"
"Australia","8132037","13.604257464118724"
"Belgium","654068","1.0942042530108025"
"Brazil","6525727","10.917027338728426"
"Canada","27400","0.04583804211870323"
"Switzerland","29919","0.050052130735382554"
"Germany","6086947","10.182982954755996"
"Denmark","824141","1.3787229879470877"
"Spain","8004","0.013390061646646011"
"France","7056051","11.804217625172193"
"United Kingdom","204682","0.342416866311694"
"Guam","170475","0.2851912492768589"
"Indonesia","110308","0.1845365967164203"
"India","63682","0.10653497073734523"
"Ireland","13237","0.022144458522820244"
"Italy","126872","0.21224686422204805"
"Japan","6101","0.010206492517014906"
"South Korea","223385","0.37370551236082195"
"Netherlands","252284","0.42205126342609217"
"New Zealand","21714062","36.32591563956691"
"Singapore","136190","0.22783514438489755"
"Slovenia","9377","0.015686982516316797"
"Thailand","5515354","9.226752881443735"
"Turkey","101392","0.16962083089414445"
"Uruguay","912230","1.526088947516228"
"United States of America","786066","1.3150265115357873"
"South Africa","28305","0.047352035845616605"
"Taiwan","38159","0.06383700179589769"
