"Name","Gross Import","Share"
"Argentina","335897","0.4951647518798518"
"Australia","38972912","57.45217224481105"
"Brazil","565002","0.8329013809043249"
"Canada","9640","0.01421086883217704"
"Germany","3800","0.005601794767870617"
"France","18848","0.02778490204863826"
"United Kingdom","323370","0.4766979931806109"
"Ireland","344207","0.507414992543274"
"Italy","8725","0.01286201561833451"
"Japan","8732205","12.872636916045696"
"Mozambique","1538","0.0022672527244697394"
"Netherlands","508987","0.7503265035563583"
"New Zealand","11094975","16.355729711751398"
"United States of America","6895950","10.165709639341417"
"South Africa","19346","0.028519031994532887"
