"Name","Gross Import","Share"
"Australia","329344","8.043024554688923"
"China","2322219","56.71171917012351"
"Germany","1800","0.04395842705025767"
"India","97951","2.3920954933332164"
"Italy","5662","0.1382736744214216"
"Japan","89151","2.177187627754179"
"South Korea","1363","0.03328629781638956"
"Myanmar","426674","10.419954390689801"
"Singapore","26835","0.6553468832742582"
"Thailand","786580","19.209344193995374"
"United States of America","1783","0.04354326412811634"
"Taiwan","5416","0.13226602272455307"
