"Name","Gross Import","Share"
"United Arab Emirates","8071","0.056829291665936144"
"Australia","3666637","25.817418350404303"
"Bangladesh","3896","0.02743240246939502"
"Canada","886","0.006238477563625253"
"China","226100","1.5920087778054963"
"Côte d'Ivoire","1572","0.01106872091424255"
"Egypt","11589","0.08160013147274613"
"Spain","2898","0.02040531374648531"
"France","6977","0.04912625052078261"
"United Kingdom","6870","0.048372845216823356"
"Hong Kong","60418","0.425413473407574"
"Indonesia","588438","4.143292619169884"
"India","1841847","12.968759802630341"
"Israel","5656","0.03982486354386505"
"Japan","5571","0.03922636400333667"
"Kenya","2722","0.01916606763903831"
"South Korea","1261","0.008878916713015175"
"Sri Lanka","15986","0.11256016064572609"
"Myanmar","65432","0.46071790512768357"
"Malaysia","3648717","25.69124056491879"
"Netherlands","5177","0.03645214260371099"
"New Zealand","14402","0.10140694567870305"
"Pakistan","397393","2.7981120930493573"
"Peru","4011","0.028242137141874596"
"Philippines","990139","6.9717380771674335"
"Sierra Leone","2688","0.018926667822826954"
"Thailand","1981761","13.95391821102432"
"United States of America","30896","0.21754402122546937"
"Vietnam","69334","0.48819255462346883"
"South Africa","190926","1.344342626763787"
"Taiwan","343912","2.421543223319964"
