"Name","Gross Import","Share"
"United Arab Emirates","5645","0.013728922152414821"
"Argentina","64526","0.15693045718453832"
"Australia","16303102","39.649958937268096"
"Belgium","380443","0.9252563915732777"
"Bangladesh","28793","0.0700260151522551"
"Brazil","23157","0.056318981449684676"
"Canada","10130","0.024636666324882574"
"China","27996","0.06808767131603283"
"Spain","217427","0.528793331591337"
"Fiji","13778","0.03350878466181956"
"United Kingdom","1882","0.004577118067465844"
"Greece","1441","0.0035045840250894165"
"India","5974024","14.529124965926979"
"Iran","1950","0.004742497466290328"
"Italy","403913","0.9823366046675515"
"Japan","36780","0.08945079836418372"
"Cambodia","367433","0.8936154212981816"
"South Korea","106215","0.2583201889138601"
"Sri Lanka","77456","0.18837686346101726"
"Malaysia","29501","0.07174790654001588"
"Netherlands","11133","0.027076012457543704"
"Pakistan","2267382","5.514386353903742"
"Philippines","3997","0.009720903780903817"
"Saudi Arabia","1386","0.0033708212760402024"
"Thailand","10452160","25.420175547313388"
"United States of America","3508368","8.532526333750804"
"Vietnam","741209","1.8026573356367117"
"South Africa","3150","0.007660957445545915"
"Taiwan","53199","0.12938262703034828"
