"Name","Gross Import","Share"
"Australia","30322","0.1426496746607001"
"Brazil","3432","0.01614582426738087"
"China","1853","0.008717427845995558"
"Ecuador","1284253","6.041760854561971"
"United Kingdom","1806","0.008496316616226648"
"Indonesia","603602","2.8396421385313606"
"India","54268","0.25530349398083485"
"Japan","4788","0.02252511847092646"
"Mexico","796875","3.7488938557893743"
"Myanmar","780","0.003669505515313834"
"Malaysia","8302004","39.056730084817325"
"New Zealand","5721","0.026914411606551857"
"Peru","1230","0.005786527927994892"
"Philippines","9702045","45.64321491964488"
"Thailand","201400","0.9474851420310336"
"Vietnam","261891","1.2320647037321224"
