"Name","Gross Import","Share"
"Australia","177625","1.5342416389337106"
"China","224718","1.9410089380318396"
"Germany","9394","0.08114097653001141"
"Egypt","2813","0.02429737779209305"
"Indonesia","4988311","43.086696378049574"
"India","1522033","13.14660889194197"
"Cambodia","3005","0.025955783954937653"
"Myanmar","2010","0.017361439517279424"
"Pakistan","339800","2.9350334069510193"
"Philippines","708837","6.12260233985562"
"Senegal","13598","0.11745316147062966"
"Singapore","419368","3.6223045609365365"
"Thailand","3012055","26.01672174389009"
"United States of America","1079","0.009319897133902737"
"Vietnam","6969","0.06019496119200016"
"Taiwan","145766","1.2590585038187825"
