"Name","Gross Import","Share"
"China","2510","0.12798998108705817"
"Czechia","1276","0.06506582305461603"
"Indonesia","2018","0.10290190511302126"
"Philippines","1903911","97.08427604838327"
"Thailand","15948","0.8132208041340254"
"Vietnam","35428","1.8065454382280066"
