"Name","Gross Import","Share"
"Australia","4173589","4.852466142547939"
"Austria","995","0.0011568469755491497"
"Belgium","9963042","11.583633170823267"
"Cyprus","419716","0.4879871207935547"
"Czechia","2222","0.0025834311353469456"
"Germany","12281370","14.279061045326694"
"Denmark","979929","1.13932452251548"
"Spain","7472628","8.68812773990341"
"France","17126844","19.912701188042313"
"United Kingdom","423514","0.49240290452534935"
"Ireland","29885","0.034746102376167175"
"Italy","21524774","25.025999699777863"
"Japan","46054","0.053545156393910096"
"Netherlands","986832","1.1473503664071543"
"New Zealand","8144048","9.468761103042313"
"Oman","2146","0.0024950689542999754"
"Philippines","3424","0.003980948788221396"
"Poland","816206","0.9489702939950445"
"Russia","11551","0.013429888858862541"
"Singapore","18585","0.021608041246815025"
"Slovakia","12237","0.014227473808839142"
"Slovenia","219910","0.25568062150051607"
"Thailand","54399","0.06324755640492281"
"United States of America","1295747","1.506513565856165"
