"Name","Gross Import","Share"
"United Arab Emirates","19500","0.25660906516922777"
"Australia","1400294","18.42708381036301"
"China","143348","1.8863792960963313"
"Germany","2940","0.03868875136397588"
"United Kingdom","6616","0.08706285000818517"
"Hong Kong","23445","0.30852305296884847"
"Indonesia","73457","0.9666529282121007"
"India","256584","3.3765015578144175"
"Myanmar","4291691","56.47624694898401"
"Malaysia","191505","2.520098411550408"
"Netherlands","2172","0.02858230202808014"
"Thailand","1186215","15.609924217421309"
"Taiwan","1341","0.0176468080200992"
