"Name","Gross Import","Share"
"Australia","3785145","82.24699750204685"
"Spain","1050","0.02281533399041495"
"Fiji","3472","0.07544270439497211"
"France","35592","0.7733746356065229"
"Indonesia","4035","0.08767606919173745"
"India","7375","0.1602505601707717"
"Ireland","15403","0.33469008519463"
"Malaysia","6566","0.14267188855339483"
"Netherlands","651458","14.155458905454996"
"Philippines","10831","0.2353456023335089"
"Singapore","53005","1.1517397887256613"
"Thailand","4388","0.09534636719041982"
"United States of America","23848","0.5181905571461103"
