"Name","Gross Import","Share"
"United Arab Emirates","387186","0.8799961016944993"
"Australia","13846776","31.470943941766883"
"Austria","49363","0.11219219591603406"
"Belgium","392066","0.8910873626808705"
"Bulgaria","11617","0.026403110425958057"
"Brunei","33252","0.07557512506533162"
"Switzerland","18043","0.0410081192576019"
"China","4208","0.009563939801362789"
"Germany","3485088","7.920905854194829"
"Denmark","1376205","3.127837874128916"
"Spain","62842","0.14282725879211985"
"France","3198608","7.269794287109654"
"United Kingdom","323172","0.7345051220261443"
"Indonesia","777357","1.7667765095456212"
"Ireland","111611","0.25366941187497677"
"Iran","8696","0.019764263429812454"
"Italy","11062","0.02514170676869657"
"South Korea","28721","0.06527707106343647"
"Netherlands","395602","0.8991239812972248"
"New Zealand","14542206","33.05151681630626"
"Saudi Arabia","5155","0.011716280816545906"
"Singapore","2754991","6.2615418434639425"
"Slovenia","11245","0.025557629055685493"
"Thailand","198821","0.45188024601871457"
"United States of America","1888404","4.291963445022028"
"Vietnam","70452","0.1601232620925882"
"Taiwan","5855","0.0133072403842631"
