"Name","Gross Import","Share"
"Belgium","177382","1.9057007829959"
"Denmark","47275","0.5078982338463384"
"Spain","5653","0.06073291836982233"
"France","31043","0.3335099920315575"
"United Kingdom","85626","0.91992161123906"
"Greece","1542","0.016566453233020702"
"Hong Kong","19899","0.2137845997949928"
"Indonesia","4310","0.04630441856959742"
"Ireland","4554","0.04892582880880432"
"Italy","537550","5.775160139695382"
"New Zealand","8305236","89.22717495667959"
"Philippines","17075","0.18344499932154895"
"Saudi Arabia","30709","0.32992166817952834"
"United States of America","40113","0.43095339723486337"
