"Name","Gross Import","Share"
"Australia","5378157","10.165319407390898"
"Belgium","1043","0.0019713868787967154"
"Brazil","11883","0.02246020161144906"
"China","22940592","43.36028960750614"
"Colombia","17771","0.03358918142195247"
"Spain","31909","0.06031158572917007"
"United Kingdom","39194","0.07408105208778376"
"Indonesia","3034271","5.735112211038723"
"India","492610","0.9310881019789549"
"Israel","50414","0.09528810940331506"
"Japan","134726","0.25464723742355344"
"Cambodia","585957","1.1075243924631706"
"South Korea","8905","0.016831447896150285"
"Mexico","22061","0.04169776216024385"
"Myanmar","1817","0.0034343336133975375"
"Malaysia","643298","1.215905308107545"
"Netherlands","10622","0.020076770303527048"
"Pakistan","401127","0.7581749803749664"
"Peru","20671","0.03907050639655504"
"Philippines","13328319","25.19201648419651"
"Singapore","403259","0.7622046992873295"
"Thailand","1857768","3.511389701868088"
"United States of America","162467","0.3070808360857775"
"Vietnam","66516","0.12572269379678075"
"South Africa","87347","0.16509561812296902"
"Taiwan","3174212","5.999616382856261"
