"Name","Gross Import","Share"
"United Arab Emirates","55565","1.6243575580350083"
"Australia","1889","0.05522201794525565"
"Chile","8879","0.2595639477691503"
"China","12798","0.37412990241576594"
"France","33930","0.9918915134370166"
"Japan","47358","1.384438499656653"
"Malaysia","5298","0.15487890475064292"
"Norway","92228","2.6961441350211954"
"New Zealand","3399","0.09936455214183376"
"Pakistan","5820","0.1701387741881355"
"Russia","3070","0.0897467417109237"
"Singapore","57343","1.6763346612148202"
"Thailand","3071534","89.7915858483128"
"United States of America","1735","0.050720064126531794"
"Vietnam","7761","0.22688093238386933"
"Taiwan","12130","0.3546019468903923"
