"Name","Gross Import","Share"
"United Arab Emirates","1087","0.029987927583155116"
"Australia","3005472","82.9143299808651"
"Bangladesh","1746","0.048168281104129566"
"Switzerland","1372","0.03785044769465393"
"Spain","18961","0.5230920836285227"
"India","5290","0.1459394083853639"
"Malaysia","10686","0.29480312249640805"
"Netherlands","515690","14.226747355434464"
"Philippines","16474","0.4544812502344962"
"Singapore","2164","0.059699977267661145"
"Thailand","5314","0.14660151534212168"
"United States of America","40536","1.1182986499639151"
