"Name","Gross Import","Share"
"United Arab Emirates","4441","0.034156168060960265"
"Australia","801810","6.166799620121267"
"China","124767","0.9595952759427672"
"Germany","10264","0.07894143413143348"
"United Kingdom","3403","0.026172807906203056"
"Greece","8223","0.06324390226644365"
"India","524177","4.031496893872994"
"Kenya","220587","1.6965563260668861"
"Maldives","15860","0.1219808208617045"
"Myanmar","10574359","81.32843574441064"
"Malaysia","29539","0.22718735608032092"
"Thailand","678106","5.215379981793632"
"Tanzania","4523","0.03478683813098925"
"United States of America","1050","0.008075653335737058"
"Uzbekistan","935","0.007191177018013475"
