"Name","Gross Import","Share"
"Australia","10083131","13.965452885179651"
"Central African Republic","6307","0.008735392939636316"
"France","30635","0.042430436452474796"
"United Kingdom","31307","0.043361177542602526"
"Japan","1359264","1.8826232993026506"
"South Korea","8359","0.011577477339847783"
"Malaysia","259727","0.3597300463029842"
"Netherlands","1063","0.0014722883613181232"
"Norway","15175910","21.01911163256004"
"Pakistan","168978","0.23403983322560096"
"Russia","2031","0.002812998741144975"
"Singapore","5210025","7.216048137042762"
"Thailand","6425","0.008898826642962316"
"United States of America","169204","0.23435285031841177"
"Taiwan","39688164","54.969352718047915"
