"Name","Gross Import","Share"
"Bangladesh","58530","0.11284536987716146"
"Canada","1123","0.002165134979874463"
"China","159221","0.3069768091100551"
"Germany","299669","0.5777594250080146"
"Denmark","572841","1.1044328468444053"
"Spain","1049","0.0020224635742549526"
"Fiji","201967","0.3893907537669686"
"United Kingdom","36371","0.0701229958619894"
"Greece","2630","0.005070618875396116"
"Indonesia","2261269","4.35970846910574"
"India","32283","0.06224136469749536"
"Italy","17592","0.03391723469808687"
"Japan","1240","0.002390710040110716"
"South Korea","6707","0.012931042128244011"
"Sri Lanka","97335","0.18766109818885204"
"Maldives","583654","1.1252802239925646"
"Malta","22827","0.04401027264968332"
"Myanmar","526566","1.0152150185330155"
"Malaysia","74913","0.14443166228614038"
"Norway","1303237","2.512630468180459"
"New Zealand","44994873","86.74975373758595"
"Philippines","5189","0.010004350321076215"
"Russia","1341","0.0025854372288616695"
"Saudi Arabia","1798","0.003466529558160538"
"Singapore","34980","0.06744115903473617"
"Seychelles","2135","0.0041162628513196605"
"Thailand","2053","0.0039581675099575"
"Tonga","94129","0.18147995593998514"
"United States of America","422873","0.8152957474126926"
"Vietnam","34989","0.06745851096244665"
"South Africa","2915","0.005620096586228014"
"Taiwan","9137","0.017616062610073882"
