"Name","Gross Import","Share"
"Australia","1694790","0.44272699074327326"
"Bangladesh","4378","0.001143657187895875"
"China","30883410","8.067618509190348"
"Spain","16299","0.004257758909436927"
"France","3690","0.0009639321661342574"
"United Kingdom","1307","0.00034142529570121256"
"Guyana","11372","0.0029706874236527844"
"Hong Kong","1178","0.0003077268541209093"
"India","427526","0.11168185996171126"
"Italy","87659","0.022899005352618663"
"Cambodia","1327","0.00034664986028730616"
"South Korea","18471","0.004825146623486685"
"Sri Lanka","20795","0.005432241028390754"
"Myanmar","493502","0.1289166536183166"
"Nepal","1545","0.00040359761427572567"
"Pakistan","762736","0.19924817470693196"
"Russia","9289","0.002426549022011143"
"Thailand","123851722","32.35356603439509"
"Ukraine","1161","0.00030328597422272976"
"United States of America","224244240","58.57892574697298"
"Vietnam","233950","0.06111434424582914"
"Taiwan","36673","0.009580022853290411"
