"Name","Gross Import","Share"
"Angola","1376122","1.2065054865049727"
"United Arab Emirates","415042","0.36388521521347444"
"Australia","30965","0.02714835050208229"
"Canada","122339","0.10725987573306135"
"Chile","54968","0.04819281544965152"
"China","7099267","6.22423345144086"
"Spain","6116182","5.362320447942085"
"Fiji","21115","0.018512430836475618"
"France","190665","0.1671642256896341"
"United Kingdom","321770","0.28210963155352875"
"Guinea","1346294","1.1803539929226665"
"Guyana","48176","0.042237976224392584"
"Hong Kong","63246","0.05545049494121415"
"Indonesia","36957","0.032401795236733574"
"Ireland","173547","0.15215613707685693"
"Iceland","99664","0.08737972563990082"
"Italy","6576","0.005765462712794869"
"Japan","27901027","24.46203327511905"
"Maldives","309179","0.27107055901447763"
"Mexico","568414","0.49835305998031976"
"Myanmar","8067575","7.073190821954997"
"Mauritius","300917","0.26382690741272713"
"Norway","56321044","49.379087458588685"
"New Zealand","118795","0.10415269813966947"
"Pakistan","24801","0.02174410595195036"
"Philippines","4650","0.004076855476656956"
"Portugal","2598","0.002277778608248338"
"Russia","77688","0.06811241898290873"
"Senegal","179053","0.15698348465846407"
"Singapore","1283","0.001124861414312016"
"Sierra Leone","614989","0.5391873704803838"
"Thailand","1086","0.0009521430209998826"
"Turkey","10467","0.009176870166487818"
"United States of America","1504954","1.3194580552724284"
"Vietnam","316971","0.2779021413529961"
"Yemen","56072","0.04916073984669007"
"South Africa","149881","0.13140713455845615"
"Taiwan","4156","0.0036437443787067326"
