"Name","Gross Import","Share"
"United Arab Emirates","122303","0.17952923422413808"
"Argentina","9587","0.014072809076693229"
"Australia","12490291","18.33456561545215"
"Austria","25677","0.03769140697426223"
"Belgium","1149974","1.6880530452864522"
"Bangladesh","57603","0.08455575479761761"
"Brazil","4086743","5.9989521210506425"
"Switzerland","16804","0.024666682353682384"
"China","1617","0.0023736030329626523"
"Germany","10509785","15.427370161895727"
"Denmark","880795","1.2929237374263076"
"Egypt","13513","0.019835805679916094"
"France","7439479","10.92045140263572"
"United Kingdom","67521","0.09911444056194883"
"Hong Kong","111429","0.16356723089671948"
"Indonesia","243372","0.3572470731837889"
"India","38737","0.05686225150765261"
"Ireland","66566","0.09771259090426217"
"Italy","260844","0.3828943163451516"
"South Korea","164659","0.2417038353769928"
"Malaysia","33980","0.04987942551643224"
"Netherlands","1583094","2.323832232445873"
"New Zealand","22388581","32.8643189643352"
"Poland","54027","0.07930652508464639"
"Singapore","116042","0.17033867851023632"
"Slovenia","255191","0.374596247114887"
"Thailand","2699458","3.9625489772141593"
"Uruguay","2686306","3.9432430853839033"
"United States of America","550303","0.8077927457318779"
