"Name","Gross Import","Share"
"Australia","2439254","15.582803563599423"
"Bangladesh","845","0.00539815411238088"
"Brazil","1844","0.011780113826308098"
"China","156448","0.9994442776020875"
"Germany","1247","0.007966270033300542"
"Egypt","4732","0.030229663029332932"
"United Kingdom","1693","0.010815473268947728"
"Hong Kong","1585","0.010125531678252893"
"Indonesia","1202909","7.6846013788993766"
"India","1434183","9.162060188587867"
"Israel","5171","0.03303414782854619"
"Japan","38341","0.24493565304472822"
"Cambodia","9897","0.0632254807695072"
"Sri Lanka","16176","0.10333791825073743"
"Myanmar","136553","0.8723480929088123"
"Malaysia","3552199","22.69268359745"
"Pakistan","308205","1.9689208144453838"
"Philippines","2186332","13.96704979506499"
"Thailand","2712320","17.327244215494567"
"United States of America","15295","0.09770978360812493"
"Vietnam","63277","0.4042355003184911"
"South Africa","56372","0.36012395695045557"
"Taiwan","1308621","8.359926429228379"
