"Name","Gross Import","Share"
"United Arab Emirates","74875","0.12977294267335937"
"Argentina","627023","1.0867528525392696"
"Australia","6718985","11.645308250125694"
"Bulgaria","21008","0.03641095131461681"
"Brazil","438946","0.76077881929483"
"China","30828","0.05343092189294587"
"Ethiopia","17903764","31.03070636673596"
"India","41870","0.07256885622348656"
"Iran","145542","0.25225260263861193"
"Kenya","77497","0.13431737880944683"
"Myanmar","29572326","51.2545945471238"
"Malaysia","64069","0.11104404225895774"
"Singapore","67680","0.11730260781479748"
"Thailand","472721","0.8193174655558345"
"Turkey","93171","0.1614834703414967"
"United States of America","20344","0.0352601101268357"
"Uzbekistan","1134137","1.9656800785941337"
"Vietnam","192141","0.3330177359359191"
