"Name","Gross Import","Share"
"United Arab Emirates","6727","0.017278234045816267"
"Argentina","70049","0.17992017491829695"
"Australia","18413916","47.29596407730056"
"Belgium","310031","0.7963116068765368"
"Bangladesh","7834","0.02012155277462831"
"Brazil","21391","0.054942575364063585"
"Canada","19277","0.04951278693343246"
"China","94403","0.2424731869521619"
"Denmark","9606","0.02467291753294352"
"Spain","151855","0.390038089940156"
"Fiji","13275","0.034096708333315136"
"France","966","0.0024811616007519716"
"Greece","1241","0.0031874964249826057"
"India","4925637","12.651450707705115"
"Iran","1420","0.0036472561832999995"
"Italy","374260","0.9612831684238435"
"Japan","41199","0.10581923063082865"
"Cambodia","455719","1.1705098173220372"
"South Korea","82312","0.2114175710984434"
"Sri Lanka","64918","0.16674125134328832"
"Myanmar","46680","0.11989712580031267"
"Malaysia","13830","0.035522220433126056"
"Pakistan","1586421","4.0747069025119504"
"Philippines","1504","0.0038630093659740845"
"Russia","16375","0.04205902817009683"
"Saudi Arabia","3000","0.007705470809788732"
"Thailand","8371599","21.50237057525218"
"United States of America","2690120","6.909547044942954"
"Vietnam","1063095","2.730549163510784"
"South Africa","4969","0.012762828151280069"
"Taiwan","69748","0.17914705934704817"
