"Name","Gross Import","Share"
"Australia","6578473","10.375009109811103"
"Canada","7994","0.012607458117382246"
"Spain","12393","0.019545187446674783"
"India","110354","0.1740409598555918"
"Italy","283842","0.4476515044976247"
"Japan","3551093","5.600482395350173"
"Cambodia","274178","0.4324102641615749"
"Myanmar","1147998","1.8105249817161102"
"Singapore","50450","0.07956545684537583"
"Thailand","14007026","22.090692224679035"
"United States of America","28033388","44.211879546950975"
"Vietnam","8360901","13.18610322505371"
"Undeclared","988823","1.5594876855146693"
