"Name","Gross Import","Share"
"Brazil","16040","0.005596515840913664"
"Colombia","12385","0.004321249918311454"
"Costa Rica","100169","0.03494996229853372"
"Ecuador","26204860","9.143136789209779"
"France","5684","0.0019832042418798795"
"Guatemala","12840053","4.480022444680238"
"Indonesia","886234","0.3092158740496434"
"India","260164","0.09077381217178694"
"Laos","3763","0.0013129481988377878"
"Mexico","5886500","2.053858509821589"
"Netherlands","2446","0.0008534337747428194"
"Peru","10732063","3.744523727255824"
"Philippines","227126528","79.24670896781302"
"Thailand","109637","0.038253441848519414"
"United States of America","3728","0.0013007363500577393"
"Vietnam","2416636","0.8431883825263238"
