"Name","Gross Import","Share"
"United Arab Emirates","9921","0.03521063901471539"
"Argentina","748578","2.6567795315348874"
"Australia","2524380","8.959281616366017"
"Brazil","17140","0.060831604950329785"
"China","895118","3.1768649101475672"
"Hong Kong","1854","0.00658003474783614"
"Indonesia","129483","0.4595483491122259"
"India","466764","1.65659295525296"
"Sri Lanka","47086","0.1671130076249258"
"Myanmar","20350242","72.2250806293821"
"Malawi","17103","0.060700288183517526"
"Singapore","27838","0.09879989606810273"
"Thailand","1558584","5.531573288792579"
"United States of America","1359892","4.826395152807111"
"Vietnam","5923","0.021021329995379427"
"Taiwan","16237","0.0576267660197494"
