"Name","Gross Import","Share"
"Australia","255426480","33.43587653961731"
"Canada","3180312","0.4163096926734589"
"United Kingdom","2271","0.00029727879279184725"
"Mexico","6979","0.0009135661360168656"
"New Zealand","1370052","0.17934275853018752"
"Ukraine","4827","0.0006318646996064494"
"United States of America","503938446","65.96662829955064"
