"Name","Gross Import","Share"
"Argentina","601896","1.295194636726692"
"Australia","2563210","5.515663577767961"
"Austria","8591","0.018486610849912627"
"Belgium","539142","1.160156948765405"
"Switzerland","142076","0.30572735689817093"
"Cyprus","362664","0.7804013778690156"
"Germany","3068426","6.602816596875102"
"Denmark","661023","1.4224275362404604"
"Spain","70505","0.15171673821127804"
"France","11990353","25.801535311847562"
"United Kingdom","46202","0.099420136711403"
"Indonesia","30937","0.06657202652354173"
"Italy","613888","1.3209997161484301"
"Japan","1994649","4.292201122706015"
"Netherlands","192221","0.4136322691399203"
"Norway","3795","0.008166300567503016"
"New Zealand","9071523","19.520628042955646"
"Philippines","7543","0.016231463815724705"
"Poland","31651","0.0681084530334751"
"Singapore","32873","0.07073802333478964"
"Slovenia","171698","0.3694696903396925"
"Thailand","4341","0.009341214957452068"
"Turkey","105129","0.22622266465376142"
"Uruguay","301843","0.6495232311454053"
"United States of America","13850043","29.80332385002403"
"Vietnam","5249","0.011295101891653054"
