"Name","Gross Import","Share"
"Denmark","99279","0.9325678459804728"
"France","17989","0.1689779609115999"
"Indonesia","9937","0.093342264582721"
"India","15027","0.1411546955705493"
"Japan","3840","0.03607067485132823"
"Maldives","24222","0.22752705371064386"
"Mauritius","21096","0.19816326996448447"
"Malaysia","4862","0.045670734668530694"
"Norway","1084946","10.191337082616968"
"New Zealand","8376","0.07867915951945971"
"Sweden","2193","0.020599736965875734"
"United States of America","140548","1.32022427317825"
"Vietnam","27851","0.2616157201261309"
"Taiwan","9185601","86.28406952735298"
