"Name","Gross Import","Share"
"United Arab Emirates","7134","0.006690472331309714"
"Argentina","2767","0.0025949729381460583"
"Australia","445279","0.417595574602363"
"Bangladesh","15045","0.01410963782233735"
"Brunei","331766","0.3111397874221052"
"Canada","306358","0.2873114273164258"
"Chile","321278","0.30130383650946485"
"China","1054755","0.9891798631638039"
"Germany","2434","0.0022826758696955205"
"Denmark","1043","0.0009781556828645965"
"France","26925","0.025251046750843015"
"United Kingdom","82712","0.07756971509213471"
"Hong Kong","6958","0.006525414421257779"
"Indonesia","51620297","48.41101329022846"
"India","121453","0.11390214971328269"
"Japan","982398","0.9213213677227362"
"Myanmar","1990249","1.8665132978576995"
"Netherlands","311083","0.2917426695038996"
"Norway","19541979","18.327035295561462"
"New Zealand","139834","0.13114038519433174"
"Oman","369473","0.3465025068216981"
"Pakistan","40263","0.03775981041148346"
"Philippines","14574","0.013667920347141543"
"Singapore","1596144","1.4969101862610052"
"Thailand","26462294","24.817107629658405"
"Turkey","2526","0.0023689561408590325"
"United States of America","125618","0.11780820764150036"
"Vietnam","692543","0.6494869329607826"
"Taiwan","14061","0.013186814052501526"
