"Name","Gross Import","Share"
"Bangladesh","17801","0.035071216774006805"
"China","202423","0.39881023049518444"
"Denmark","245713","0.48409942627894686"
"Fiji","450792","0.8881424612093745"
"United Kingdom","45211","0.0890739161603068"
"Greece","3118","0.006143028700710814"
"Indonesia","2066871","4.072112852362688"
"India","203627","0.4011823300961004"
"Italy","4413","0.008694414899370373"
"Japan","2492","0.004909694522825962"
"South Korea","12393","0.02441647039381306"
"Sri Lanka","70628","0.13915004203778172"
"Maldives","175672","0.3461058813057313"
"Malta","13856","0.027298847234460886"
"Myanmar","441103","0.8690533640056582"
"New Caledonia","47903","0.09437764716169024"
"Netherlands","10365","0.02042094050124041"
"Norway","127306","0.2508160396961805"
"New Zealand","44686054","88.03967679394268"
"Singapore","7537","0.01484926469443791"
"Sweden","11504","0.022664978246625146"
"Thailand","2271","0.004474284214019968"
"Tonga","218627","0.4307350659879099"
"United States of America","1590267","3.1331160432306873"
"Vietnam","91977","0.1812114659413979"
"Taiwan","6798","0.013393299906168093"
