"Name","Gross Import","Share"
"Australia","719587","4.251807508759171"
"Switzerland","33943","0.20055824003186906"
"China","34131","0.201669071399927"
"Germany","14408","0.08513222527116546"
"Denmark","29066","0.1717416199147484"
"France","7727096","45.65691819571916"
"United Kingdom","8901","0.052593138335552736"
"Malaysia","8719","0.05151775903243278"
"Netherlands","69599","0.4112380446035428"
"New Zealand","7097147","41.93475271977902"
"Singapore","201210","1.1888849976965021"
"Thailand","972717","5.74747104171934"
"United States of America","5755","0.034004438953050886"
"Vietnam","1982","0.011710998784525953"
