"Name","Gross Import","Share"
"Belgium","1532","0.0382521274624807"
"Brazil","72486","1.8098849290113423"
"Canada","6877","0.171710104803838"
"Chile","4636","0.11575513245173664"
"China","33131","0.8272397095035564"
"Germany","4360","0.10886375700810436"
"Ecuador","83514","2.085240321737346"
"United Kingdom","122967","3.070332478902653"
"Indonesia","82308","2.0551280072988654"
"India","790330","19.733553457847503"
"Sri Lanka","46362","1.1576012620205811"
"Mexico","390090","9.740060314516382"
"Malaysia","3899","0.09735316251710983"
"New Zealand","7169","0.17900098027318811"
"Pakistan","133597","3.335750308488926"
"Peru","6611","0.16506841687627935"
"Philippines","51000","1.2734063319755327"
"Singapore","1851","0.04621715922522963"
"Thailand","1380868","34.47855009455667"
"Tanzania","479","0.011960032019927062"
"United States of America","474145","11.838808730873312"
"Vietnam","285211","7.121362614687718"
"South Africa","19758","0.4933325942582858"
"Taiwan","1825","0.04556797168343818"
