"Name","Gross Import","Share"
"Australia","82867","0.1806539653051604"
"Ecuador","31083620","67.7637564897823"
"Fiji","6559","0.014298929108529895"
"India","8386","0.018281875210265544"
"Sri Lanka","33020","0.07198515614631151"
"Mexico","987596","2.1530058228186753"
"Mozambique","6221","0.013562073179473165"
"Netherlands","14376","0.03134035750331236"
"Panama","91670","0.1998449201675462"
"Philippines","13493018","29.41541513067813"
"Thailand","49130","0.10710571536851254"
"Tonga","1502","0.003274430785334945"
"United States of America","3120","0.006801747037446756"
"Vietnam","5261","0.011469227937181855"
"Samoa","4222","0.00920415897182699"
