"Name","Gross Import","Share"
"United Arab Emirates","63905","0.28151560725522173"
"Argentina","980890","4.321036601213903"
"Australia","1968914","8.673500044492725"
"Bolivia","41738","0.18386508748327118"
"Chile","14150","0.062333868127085315"
"China","323813","1.4264676211898146"
"Egypt","13300","0.05858943081909786"
"Ethiopia","123290","0.5431196184726749"
"Hong Kong","2933","0.012920511322737896"
"India","951952","4.19355833436856"
"Iran","92866","0.40909519416889795"
"Madagascar","13305","0.058611456920909556"
"Myanmar","16560009","72.9504888473036"
"Malawi","37400","0.16475524155144813"
"Netherlands","20285","0.08935989505003009"
"Peru","10978","0.0483605091377486"
"Singapore","33099","0.1458083887730316"
"Thailand","758154","3.3398354385881444"
"Turkey","108806","0.4793144067445686"
"Tanzania","21620","0.09524086423375155"
"Uruguay","13644","0.0601048266237422"
"United States of America","422723","1.8621879672286845"
"Uzbekistan","98707","0.4348260863053153"
"Vietnam","22761","0.10026722066717943"
"Taiwan","1098","0.0048369319578473275"
