"Name","Gross Import","Share"
"Argentina","417913","0.4072841622378613"
"Australia","38314657","37.34019515467575"
"Belgium","88258","0.08601332236802674"
"Brazil","769520","0.7499486939273939"
"Canada","3560540","3.4699843053802937"
"China","18737","0.01826045934883769"
"Dominican Republic","40540","0.03950894070565619"
"Spain","54168","0.05279033794139083"
"France","930089","0.9064339208678603"
"United Kingdom","931119","0.9074377247387737"
"Honduras","35236","0.03433983805388509"
"India","40901","0.039860759343908335"
"Ireland","122336","0.11922461199228307"
"Italy","18924","0.01844270335258603"
"Japan","16560442","16.13925804236454"
"South Korea","85500","0.08332546695445496"
"Macao","9532","0.009289571356840524"
"Netherlands","475486","0.4633929003544558"
"New Zealand","5274578","5.140428945470118"
"Poland","3045","0.002967556103816554"
"Paraguay","38651","0.03766798389773846"
"Sweden","1511","0.0014725705329611866"
"United States of America","34729630","33.84634663047307"
"Vietnam","1591","0.0015505358821583373"
"South Africa","86782","0.0845748616753393"
