"Name","Gross Import","Share"
"United Arab Emirates","34490","0.12050232243857012"
"Australia","9724489","33.97574685498197"
"Belgium","523582","1.8293084078582607"
"Bangladesh","4570","0.015966819760633962"
"Brunei","6946","0.024268168502705363"
"Switzerland","24999","0.087342347307678"
"Germany","2084787","7.283898964619868"
"Denmark","812130","2.837447118644127"
"France","2806858","9.806694918970136"
"United Kingdom","93304","0.3259886544740025"
"Indonesia","941657","3.2899929092646163"
"Iran","34777","0.1215050526948725"
"Italy","5747","0.02007906196156748"
"South Korea","132528","0.4630307853910936"
"Kuwait","1292","0.004514033070183606"
"Netherlands","146172","0.5107006516523824"
"New Zealand","6296466","21.99880475950982"
"Philippines","2068","0.0072252479792102925"
"Singapore","3803590","13.28911071626909"
"Thailand","256136","0.8948965746629629"
"United States of America","726583","2.5385601317594544"
"Vietnam","158684","0.554415498226792"
